game_id,id,value
148430,70976,Thomas Hartmann
148430,70976,Thomas Hartmann
148432,71119,Jordan Saia
148434,70781,Philip Cooke
148434,11884,John Howe
148442,12705,Wesly Gibs
148442,233,Johann Rüttinger
148442,12705,Wesly Gibs
148442,233,Johann Rüttinger
148443,233,Johann Rüttinger
148443,233,Johann Rüttinger
148443,233,Johann Rüttinger
148453,70782,Roger Leiner
148461,91374,David Marcotte
148461,91373,Eve Levasseur Marineau
148461,91374,David Marcotte
148471,65544,Steve Kling
148471,57273,Mike Mirfin
148471,65544,Steve Kling
148471,57273,Mike Mirfin
148471,65544,Steve Kling
148471,57273,Mike Mirfin
148471,65544,Steve Kling
148471,57273,Mike Mirfin
148472,28751,Marc Di Stefano
148473,36911,Randy Lein
148473,11699,Brandon Pennington
148491,71765,Clara Chang
148491,71532,Smoox Chen
148491,71765,Clara Chang
148491,71532,Smoox Chen
148492,41932,Michele Esmanech
148494,42246,Siscu Bellido
148494,32071,Joan Guardiet
148494,32071,Joan Guardiet
