boardgamepublisher_id,game_id,boardgameartist_id,language,language_id,boardgame_version_id,boardgameartist,boardgamepublisher
,1302,,English,2184,293414,,
1004,1302,,,,162613,,"C3, Inc."
,1302,,English,2184,162613,,
1004,1302,,,,162615,,"C3, Inc."
,1302,,English,2184,162615,,
1004,1302,,,,162611,,"C3, Inc."
,1302,,English,2184,162611,,
1004,1302,,,,162612,,"C3, Inc."
,1302,,English,2184,162612,,
1004,1302,,,,162610,,"C3, Inc."
,1302,,English,2184,162610,,
1004,1302,,,,26827,,"C3, Inc."
,1302,,English,2184,26827,,
1004,1302,,,,150024,,"C3, Inc."
,1302,,English,2184,150024,,
1004,1302,,,,643042,,"C3, Inc."
,1302,13326,,,643042,Andrew Robinson,
,1302,,English,2184,643042,,
1954,1302,,,,162614,,Koplow Games
,1302,,English,2184,162614,,
1004,1302,,,,31339,,"C3, Inc."
,1302,,English,2184,31339,,
6285,1303,,,,136866,,Bookmark Verlag
,1303,54070,,,136866,Wolfgang de Haèn,
,1303,,German,2188,136866,,
99,1303,,,,137410,,Otto Maier Verlag
,1303,,Dutch,2183,137410,,
99,1303,,,,199049,,Otto Maier Verlag
,1303,,Dutch,2183,199049,,
99,1303,,,,115374,,Otto Maier Verlag
,1303,,English,2184,115374,,
99,1303,,,,137409,,Otto Maier Verlag
,1303,,French,2187,137409,,
99,1303,,,,112603,,Otto Maier Verlag
,1303,,German,2188,112603,,
99,1303,,,,175560,,Otto Maier Verlag
43237,1303,,,,175560,,Το Καλό Παιχνίδι Α.Ε.
,1303,,Greek,2189,175560,,
23,1304,,,,24331,,Chaosium
,1304,16833,,,24331,Petra Pino,
,1304,13739,,,24331,Sam Shirley,
,1304,16747,,,24331,Gahan Wilson,
,1304,,English,2184,24331,,
125,1304,,,,46707,,MultiSim
,1304,,French,2187,46707,,
26208,1305,,,,75588,,Winning Moves Germany
,1305,,German,2188,75588,,
182,1306,,,,111005,,"Xanadu Leisure, Ltd."
,1306,,English,2184,111005,,
182,1306,,,,148126,,"Xanadu Leisure, Ltd."
,1306,,English,2184,148126,,
597,1306,,,,246242,,Eagle-Gryphon Games
,1306,80804,,,246242,Andrew Long,
,1306,,English,2184,246242,,
34,1307,,,,46155,,Ravensburger
,1307,11804,,,46155,Joachim Krause,
,1307,,English,2184,46155,,
34,1307,,,,115922,,Ravensburger
,1307,11804,,,115922,Joachim Krause,
,1307,,German,2188,115922,,
34,1307,,,,440119,,Ravensburger
,1307,11804,,,440119,Joachim Krause,
,1307,,German,2188,440119,,
11,1308,,,,118201,,F.X. Schmid
,1308,,German,2188,118201,,
34,1308,,,,31980,,Ravensburger
,1308,37394,,,31980,Mehler & Partner,
,1308,,Dutch,2183,31980,,
,1308,,English,2184,31980,,
,1308,,French,2187,31980,,
,1308,,German,2188,31980,,
,1308,,Italian,2193,31980,,
,1308,,Spanish,2203,31980,,
34,1308,,,,27310,,Ravensburger
,1308,37394,,,27310,Mehler & Partner,
,1308,,German,2188,27310,,
34,1308,,,,47241,,Ravensburger
,1308,37394,,,47241,Mehler & Partner,
,1308,,German,2188,47241,,
34,1308,,,,47339,,Ravensburger
,1308,37394,,,47339,Mehler & Partner,
,1308,,German,2188,47339,,
47,1309,,,,27106,,Queen Games
,1309,12676,,,27106,Elena Obermüller,
,1309,,German,2188,27106,,
11,1310,,,,39135,,F.X. Schmid
,1310,,German,2188,39135,,
38674,1310,,,,522244,,"Inter Hobby Co., Ltd."
,1310,,Korean,2195,522244,,
44,1312,,,,89749,,Goldsieber Spiele
,1312,11883,,,89749,Franz Vohwinkel,
,1312,,German,2188,89749,,
274,1313,,,,58482,,Chris Lawson
,1313,,English,2184,58482,,
4192,1313,,,,58517,,"Deep Thought Games, LLC"
,1313,,English,2184,58517,,
31085,1313,,,,430173,,Golden Spike Games
,1313,,English,2184,430173,,
206,1314,,,,57733,,Jolly Roger Games
,1314,6815,,,57733,John Kovalic,
,1314,,English,2184,57733,,
267,1315,,,,27298,,999 Games
,1315,11883,,,27298,Franz Vohwinkel,
,1315,,Dutch,2183,27298,,
44,1315,,,,21320,,Goldsieber Spiele
3,1315,,,,21320,,Rio Grande Games
,1315,11883,,,21320,Franz Vohwinkel,
,1315,,English,2184,21320,,
44,1315,,,,24329,,Goldsieber Spiele
,1315,11883,,,24329,Franz Vohwinkel,
,1315,,German,2188,24329,,
38,1316,,,,134057,,Schmidt Spiele
,1316,22496,,,134057,Hans-Jörg Brehm,
,1316,,German,2188,134057,,
34,1316,,,,650283,,Ravensburger
,1316,11883,,,650283,Franz Vohwinkel,
,1316,,French,2187,650283,,
,1316,,German,2188,650283,,
30,1317,,,,75113,,Berliner Spielkarten
,1317,,German,2188,75113,,
29154,1317,,,,641191,,数寄ゲームズ (Suki Games)
,1317,75070,,,641191,Yusuke Mamada,
,1317,108040,,,641191,別府さい (Sai Beppu),
,1317,,Japanese,2194,641191,,
38,1318,,,,101048,,Schmidt Spiele
,1318,963,,,101048,Uwe Schildmeier,
,1318,,Dutch,2183,101048,,
,1318,,French,2187,101048,,
,1318,,German,2188,101048,,
,1318,,Italian,2193,101048,,
34,1319,,,,32690,,Ravensburger
,1319,12625,,,32690,Graham Howells,
,1319,,German,2188,32690,,
34,1319,,,,463661,,Ravensburger
,1319,,Polish,2199,463661,,
34,1319,,,,113595,,Ravensburger
,1319,12625,,,113595,Graham Howells,
,1319,,Dutch,2183,113595,,
,1319,,English,2184,113595,,
,1319,,French,2187,113595,,
,1319,,German,2188,113595,,
,1319,,Italian,2193,113595,,
34,1319,,,,136025,,Ravensburger
,1319,12625,,,136025,Graham Howells,
,1319,2946,,,136025,Walter Pepperle,
,1319,53973,,,136025,Foto Rhomberg,
,1319,,Danish,2182,136025,,
,1319,,Finnish,2186,136025,,
,1319,,Norwegian,2198,136025,,
,1319,,Swedish,2204,136025,,
157,1320,,,,264106,,Asmodee
,1320,,Dutch,2183,264106,,
,1320,,French,2187,264106,,
270,1320,,,,90343,,Staupe Spiele
,1320,46406,,,90343,Mareike Pianka,
,1320,,German,2188,90343,,
8,1320,,,,92414,,AMIGO
,1320,11901,,,92414,Oliver Freudenreich,
,1320,,German,2188,92414,,
8835,1320,,,,524885,,Educa Korea
,1320,,Korean,2195,524885,,
244,1320,,,,92415,,Playroom Entertainment
,1320,,English,2184,92415,,
,1320,,French,2187,92415,,
,1320,,Spanish,2203,92415,,
8,1321,,,,219704,,AMIGO
,1321,11901,,,219704,Oliver Freudenreich,
,1321,,German,2188,219704,,
8,1321,,,,24646,,AMIGO
,1321,11901,,,24646,Oliver Freudenreich,
,1321,,German,2188,24646,,
7992,1321,,,,172864,,MINDOK
,1321,,Czech,2180,172864,,
11,1321,,,,143388,,F.X. Schmid
,1321,,German,2188,143388,,
155,1321,,,,85345,,Gigamic
,1321,11901,,,85345,Oliver Freudenreich,
,1321,,French,2187,85345,,
8,1321,,,,601263,,AMIGO
,1321,,German,2188,601263,,
8,1321,,,,112005,,AMIGO
,1321,11901,,,112005,Oliver Freudenreich,
,1321,,German,2188,112005,,
155,1321,,,,279455,,Gigamic
,1321,11901,,,279455,Oliver Freudenreich,
,1321,,French,2187,279455,,
244,1321,,,,176418,,Playroom Entertainment
,1321,,Hebrew,2190,176418,,
8835,1321,,,,525034,,Educa Korea
,1321,,Korean,2195,525034,,
244,1321,,,,46154,,Playroom Entertainment
,1321,11901,,,46154,Oliver Freudenreich,
,1321,,English,2184,46154,,
,1321,,French,2187,46154,,
,1321,,Spanish,2203,46154,,
7772,1321,,,,498701,,Mercurio
,1321,,Spanish,2203,498701,,
270,1321,,,,143389,,Staupe Spiele
,1321,,German,2188,143389,,
9234,1321,,,,280019,,"Swan Panasia Co., Ltd."
,1321,11901,,,280019,Oliver Freudenreich,
,1321,,Chinese,2181,280019,,
964,1321,,,,34303,,Tactic
,1321,,English,2184,34303,,
964,1321,,,,34302,,Tactic
,1321,,Finnish,2186,34302,,
964,1321,,,,137373,,Tactic
,1321,,French,2187,137373,,
4977,1322,,,,101201,,Kirjalito
127,1322,,,,101201,,Klee
37,1322,,,,101201,,KOSMOS
,1322,52931,,,101201,Die Agentur GmbH,
,1322,133362,,,101201,Andreas Klober,
,1322,11847,,,101201,Gabriela Silveira,
,1322,,Finnish,2186,101201,,
42,1322,,,,89498,,Tilsit
,1322,,French,2187,89498,,
127,1322,,,,89497,,Klee
,1322,11847,,,89497,Gabriela Silveira,
,1322,,German,2188,89497,,
405,1322,,,,89499,,Kärnan
,1322,,Swedish,2204,89499,,
116,1323,,,,40414,,Eurogames
,1323,979,,,40414,Gary Chalk,
,1323,,English,2184,40414,,
,1323,,French,2187,40414,,
,1323,,German,2188,40414,,
,1323,,Italian,2193,40414,,
,1323,,Spanish,2203,40414,,
1605,1323,,,,31415,,Jeux Rexton
,1323,979,,,31415,Gary Chalk,
,1323,,French,2187,31415,,
1211,1323,,,,32140,,"Standard Games and Publications, Ltd."
,1323,979,,,32140,Gary Chalk,
,1323,,English,2184,32140,,
8,1324,,,,205206,,AMIGO
3395,1324,,,,205206,,Midgaard Games
,1324,,Danish,2182,205206,,
,1324,,Finnish,2186,205206,,
,1324,,Norwegian,2198,205206,,
,1324,,Swedish,2204,205206,,
8,1324,,,,26435,,AMIGO
,1324,11901,,,26435,Oliver Freudenreich,
,1324,,German,2188,26435,,
6214,1324,,,,203700,,Kaissa Chess & Games
,1324,11901,,,203700,Oliver Freudenreich,
,1324,,Greek,2189,203700,,
8,1324,,,,30390,,AMIGO
,1324,11901,,,30390,Oliver Freudenreich,
,1324,,Dutch,2183,30390,,
,1324,,English,2184,30390,,
,1324,,French,2187,30390,,
,1324,,German,2188,30390,,
,1324,,Italian,2193,30390,,
8,1324,,,,30393,,AMIGO
,1324,11901,,,30393,Oliver Freudenreich,
,1324,,Spanish,2203,30393,,
6285,1325,,,,165818,,Bookmark Verlag
,1325,,German,2188,165818,,
3138,1325,,,,485770,,Espenlaub
,1325,18535,,,485770,Tilman Michalski,
,1325,,German,2188,485770,,
7623,1325,,,,77025,,Georg Appl
,1325,,German,2188,77025,,
16998,1325,,,,98832,,Amico Giò
,1325,,Italian,2193,98832,,
34,1325,,,,373937,,Ravensburger
,1325,18535,,,373937,Tilman Michalski,
,1325,,Chinese,2181,373937,,
,1325,,English,2184,373937,,
,1325,,Greek,2189,373937,,
,1325,,Japanese,2194,373937,,
,1325,,Korean,2195,373937,,
,1325,,Turkish,2349,373937,,
34,1325,,,,75970,,Ravensburger
,1325,18535,,,75970,Tilman Michalski,
,1325,,Dutch,2183,75970,,
,1325,,English,2184,75970,,
,1325,,French,2187,75970,,
,1325,,Italian,2193,75970,,
,1325,,Spanish,2203,75970,,
34,1326,,,,76883,,Ravensburger
,1326,,English,2184,76883,,
2168,1326,,,,90388,,Nathan
,1326,,French,2187,90388,,
34,1326,,,,25047,,Ravensburger
,1326,,French,2187,25047,,
34,1326,,,,86959,,Ravensburger
,1326,,French,2187,86959,,
34,1326,,,,129407,,Ravensburger
,1326,,German,2188,129407,,
34,1326,,,,325615,,Ravensburger
,1326,,Czech,2180,325615,,
,1326,,Hungarian,2191,325615,,
,1326,,Polish,2199,325615,,
,1326,,Slovak,2206,325615,,
34,1326,,,,147435,,Ravensburger
,1326,79,,,147435,Dominique Ehrhard,
,1326,,Danish,2182,147435,,
,1326,,Finnish,2186,147435,,
,1326,,Norwegian,2198,147435,,
,1326,,Swedish,2204,147435,,
2168,1326,,,,147434,,Nathan
,1326,,Spanish,2203,147434,,
296,1328,,,,134182,,Spiele aus Timbuktu
,1328,86,,,134182,Michael Schacht,
,1328,,German,2188,134182,,
151,1329,,,,140590,,franjos Spieleverlag
,1329,,German,2188,140590,,
151,1329,,,,140588,,franjos Spieleverlag
,1329,,German,2188,140588,,
151,1329,,,,72416,,franjos Spieleverlag
,1329,,German,2188,72416,,
151,1329,,,,269226,,franjos Spieleverlag
,1329,,Dutch,2183,269226,,
,1329,,English,2184,269226,,
,1329,,French,2187,269226,,
,1329,,German,2188,269226,,
359,1329,,,,33382,,Selchow & Righter
,1329,,English,2184,33382,,
652,1329,,,,529959,,"Skirrid Company of Great Britain, Ltd."
,1329,,English,2184,529959,,
652,1329,,,,137879,,"Skirrid Company of Great Britain, Ltd."
,1329,,English,2184,137879,,
,1329,,German,2188,137879,,
41,1330,,,,29759,,Descartes Editeur
116,1330,,,,29759,,Eurogames
,1330,3025,,,29759,François Bruel,
,1330,,English,2184,29759,,
,1330,,French,2187,29759,,
,1330,,German,2188,29759,,
,1330,,Spanish,2203,29759,,
5787,1330,,,,228316,,Morapiaf
,1330,,English,2184,228316,,
,1330,,French,2187,228316,,
,1330,,German,2188,228316,,
,1330,,Italian,2193,228316,,
,1330,,Norwegian,2198,228316,,
,1330,,Polish,2199,228316,,
,1330,,Portuguese,2200,228316,,
,1330,,Russian,2202,228316,,
,1330,,Serbian,2681,228316,,
,1330,,Spanish,2203,228316,,
20,1331,,,,333500,,Milton Bradley
,1331,,Spanish,2203,333500,,
6290,1331,,,,162498,,MB Spiele
,1331,,German,2188,162498,,
20,1331,,,,162497,,Milton Bradley
,1331,,English,2184,162497,,
20,1331,,,,66731,,Milton Bradley
,1331,,English,2184,66731,,
1001,1332,,,,194823,,(Web published)
,1332,,English,2184,194823,,
93,1333,,,,23789,,"Mattel, Inc."
,1333,,English,2184,23789,,
93,1333,,,,90756,,"Mattel, Inc."
,1333,,English,2184,90756,,
93,1333,,,,101055,,"Mattel, Inc."
,1333,,French,2187,101055,,
,1333,,German,2188,101055,,
,1333,,Italian,2193,101055,,
93,1333,,,,30120,,"Mattel, Inc."
,1333,,Dutch,2183,30120,,
,1333,,French,2187,30120,,
,1333,,German,2188,30120,,
93,1333,,,,42807,,"Mattel, Inc."
,1333,,Danish,2182,42807,,
,1333,,Finnish,2186,42807,,
,1333,,Norwegian,2198,42807,,
,1333,,Swedish,2204,42807,,
93,1333,,,,117688,,"Mattel, Inc."
,1333,,English,2184,117688,,
,1333,,French,2187,117688,,
,1333,,Spanish,2203,117688,,
10,1334,,,,24568,,Mayfair Games
,1334,855,,,24568,Andreas Steiner,
,1334,12063,,,24568,Stephen Graham Walsh,
,1334,,English,2184,24568,,
4335,1334,,,,118238,,Competo / Marektoy
37,1334,,,,118238,,KOSMOS
,1334,855,,,118238,Andreas Steiner,
,1334,,Finnish,2186,118238,,
42,1334,,,,73615,,Tilsit
,1334,855,,,73615,Andreas Steiner,
,1334,,French,2187,73615,,
37,1334,,,,24782,,KOSMOS
,1334,855,,,24782,Andreas Steiner,
,1334,,German,2188,24782,,
37,1334,,,,30578,,KOSMOS
,1334,855,,,30578,Andreas Steiner,
,1334,,German,2188,30578,,
37,1334,,,,283492,,KOSMOS
,1334,,German,2188,283492,,
5597,1334,,,,118237,,Laser plus
,1334,,Slovenian,2207,118237,,
37,1335,,,,28872,,KOSMOS
,1335,11883,,,28872,Franz Vohwinkel,
,1335,,German,2188,28872,,
37,1336,,,,31366,,KOSMOS
,1336,12380,,,31366,Bernd Wagenfeld,
,1336,,German,2188,31366,,
390,1337,,,,114965,,Fun Connection
,1337,3,,,114965,(Uncredited),
,1337,,Danish,2182,114965,,
,1337,,Dutch,2183,114965,,
,1337,,English,2184,114965,,
,1337,,Finnish,2186,114965,,
,1337,,French,2187,114965,,
,1337,,German,2188,114965,,
,1337,,Italian,2193,114965,,
,1337,,Norwegian,2198,114965,,
,1337,,Spanish,2203,114965,,
,1337,,Swedish,2204,114965,,
209,1337,,,,25166,,Patch Products
,1337,,English,2184,25166,,
31,1338,,,,26766,,TM Spiele
65,1338,,,,26766,,Winsome Games
,1338,,German,2188,26766,,
1338,1339,,,,204893,,Jedko Games
,1339,,English,2184,204893,,
16,1339,,,,457691,,Tactical Studies Rules (TSR)
,1339,,English,2184,457691,,
13,1339,,,,164556,,Wizards of the Coast
,1339,12534,,,164556,Michael Komarck,
,1339,11883,,,164556,Franz Vohwinkel,
,1339,,English,2184,164556,,
13,1339,,,,226404,,Wizards of the Coast
,1339,37518,,,226404,Victoria Maderna,
,1339,11883,,,226404,Franz Vohwinkel,
,1339,,English,2184,226404,,
16,1339,,,,34390,,Tactical Studies Rules (TSR)
,1339,35461,,,34390,Keith Hill,
,1339,35462,,,34390,Richard Hill,
,1339,35460,,,34390,Larry Kessling,
,1339,17899,,,34390,Tracy Lesch,
,1339,,English,2184,34390,,
16,1339,,,,95838,,Tactical Studies Rules (TSR)
,1339,35461,,,95838,Keith Hill,
,1339,35462,,,95838,Richard Hill,
,1339,35460,,,95838,Larry Kessling,
,1339,17899,,,95838,Tracy Lesch,
,1339,,English,2184,95838,,
16,1339,,,,25113,,Tactical Studies Rules (TSR)
,1339,11998,,,25113,James Holloway (I),
,1339,13540,,,25113,Erol Otus,
,1339,13531,,,25113,Harry Quinn,
,1339,13528,,,25113,Jim Roslof,
,1339,13765,,,25113,Stephen Sullivan,
,1339,,English,2184,25113,,
28,1339,,,,70070,,Parker Brothers
,1339,,German,2188,70070,,
74,1339,,,,73074,,ASS Altenburger Spielkarten
16,1339,,,,73074,,Tactical Studies Rules (TSR)
,1339,,German,2188,73074,,
26547,1339,,,,230081,,Novedades Montecarlo
,1339,,Spanish,2203,230081,,
235,1340,,,,217592,,BattlePlay
,1340,563,,,217592,Steve Zaccardi,
,1340,,English,2184,217592,,
297,1341,,,,281469,,Crib Wars International Corp.
,1341,,English,2184,281469,,
,1341,,French,2187,281469,,
166,1343,,,,506669,,Simulations Workshop
,1343,,English,2184,506669,,
9,1345,,,,24248,,alea
,1345,11883,,,24248,Franz Vohwinkel,
,1345,,German,2188,24248,,
157,1345,,,,47607,,Asmodee
,1345,12692,,,47607,David Cochard,
,1345,,Spanish,2203,47607,,
5657,1345,,,,142073,,Filosofia Éditions
,1345,12692,,,142073,David Cochard,
,1345,,English,2184,142073,,
5657,1345,,,,87520,,Filosofia Éditions
,1345,12692,,,87520,David Cochard,
,1345,,French,2187,87520,,
5657,1345,,,,39360,,Filosofia Éditions
,1345,12692,,,39360,David Cochard,
,1345,,German,2188,39360,,
4335,1345,,,,64197,,Competo / Marektoy
,1345,12692,,,64197,David Cochard,
,1345,,Finnish,2186,64197,,
,1345,,Norwegian,2198,64197,,
,1345,,Swedish,2204,64197,,
5812,1345,,,,30856,,Lacerta
,1345,12692,,,30856,David Cochard,
,1345,11883,,,30856,Franz Vohwinkel,
,1345,,Polish,2199,30856,,
4696,1345,,,,26997,,Quined White Goblin Games
,1345,12692,,,26997,David Cochard,
,1345,,Dutch,2183,26997,,
3,1345,,,,26183,,Rio Grande Games
,1345,11883,,,26183,Franz Vohwinkel,
,1345,,English,2184,26183,,
296,1346,,,,26860,,Spiele aus Timbuktu
,1346,,German,2188,26860,,
296,1346,,,,35079,,Spiele aus Timbuktu
,1346,86,,,35079,Michael Schacht,
,1346,,German,2188,35079,,
28,1348,,,,73222,,Parker Brothers
,1348,,German,2188,73222,,
173,1348,,,,273973,,Three Wishes
,1348,,English,2184,273973,,
16,1348,,,,69045,,Tactical Studies Rules (TSR)
,1348,,English,2184,69045,,
298,1349,,,,283104,,Gandy Dancer Games
,1349,,English,2184,283104,,
44,1350,,,,25550,,Goldsieber Spiele
,1350,11883,,,25550,Franz Vohwinkel,
,1350,,German,2188,25550,,
44,1350,,,,34246,,Goldsieber Spiele
,1350,11883,,,34246,Franz Vohwinkel,
,1350,,German,2188,34246,,
16,1351,,,,108121,,Tactical Studies Rules (TSR)
,1351,41481,,,108121,Brian Gough,
,1351,41482,,,108121,Pete Young,
,1351,,English,2184,108121,,
37,1352,,,,28874,,KOSMOS
,1352,11902,,,28874,Claus Stephan,
,1352,,German,2188,28874,,
4384,1353,,,,27078,,Repos Production
,1353,20048,,,27078,John Vetter,
,1353,,Dutch,2183,27078,,
4384,1353,,,,305818,,Repos Production
,1353,,Dutch,2183,305818,,
105,1353,,,,27178,,R&R Games
,1353,,English,2184,27178,,
105,1353,,,,27364,,R&R Games
,1353,,English,2184,27364,,
105,1353,,,,365173,,R&R Games
,1353,,English,2184,365173,,
4335,1353,,,,140644,,Competo / Marektoy
105,1353,,,,140644,,R&R Games
4384,1353,,,,140644,,Repos Production
,1353,,Finnish,2186,140644,,
4384,1353,,,,71609,,Repos Production
,1353,,French,2187,71609,,
157,1353,,,,144555,,Asmodee
,1353,,French,2187,144555,,
157,1353,,,,72684,,Asmodee
,1353,20048,,,72684,John Vetter,
,1353,,German,2188,72684,,
22,1353,,,,154133,,Piatnik
,1353,,Icelandic,2347,154133,,
4384,1353,,,,452041,,Repos Production
,1353,20048,,,452041,John Vetter,
,1353,,Italian,2193,452041,,
22,1353,,,,573988,,Piatnik
,1353,,English,2184,573988,,
7466,1353,,,,308154,,Rebel Sp. z o.o.
4384,1353,,,,308154,,Repos Production
,1353,,Polish,2199,308154,,
7466,1353,,,,308155,,Rebel Sp. z o.o.
4384,1353,,,,308155,,Repos Production
,1353,,Polish,2199,308155,,
18852,1353,,,,279954,,Hobby World
,1353,,Russian,2202,279954,,
4384,1353,,,,70713,,Repos Production
,1353,,Spanish,2203,70713,,
105,1353,,,,230294,,R&R Games
4384,1353,,,,230294,,Repos Production
,1353,,French,2187,230294,,
,1353,,German,2188,230294,,
4384,1353,,,,643945,,Repos Production
,1353,,French,2187,643945,,
,1353,,German,2188,643945,,
37,1354,,,,89752,,KOSMOS
,1354,11883,,,89752,Franz Vohwinkel,
,1354,,German,2188,89752,,
44,1355,,,,161082,,Goldsieber Spiele
,1355,,German,2188,161082,,
46012,1356,,,,521986,,Devil Dice Games
,1356,,Korean,2195,521986,,
47,1356,,,,27108,,Queen Games
,1356,28011,,,27108,Katja Schmiedeskamp,
,1356,,German,2188,27108,,
47,1356,,,,370872,,Queen Games
,1356,28011,,,370872,Katja Schmiedeskamp,
,1356,,German,2188,370872,,
47,1356,,,,172182,,Queen Games
,1356,28011,,,172182,Katja Schmiedeskamp,
,1356,,Hungarian,2191,172182,,
2528,1356,,,,498264,,Paper Iyagi
47,1356,,,,498264,,Queen Games
,1356,,Korean,2195,498264,,
299,1357,,,,126070,,Universal Games
,1357,,English,2184,126070,,
4,1358,,,,81546,,(Self-Published)
,1358,38610,,,81546,Félix Philippoteaux,
,1358,,English,2184,81546,,
300,1362,,,,389836,,"Game Development Group, Inc."
1521,1362,,,,389836,,Pierre Belvédère
,1362,,English,2184,389836,,
300,1362,,,,28161,,"Game Development Group, Inc."
,1362,,English,2184,28161,,
301,1364,,,,179898,,Evidence Interactive
,1364,,English,2184,179898,,
3001,1365,,,,21699,,W. Nostheide Verlag GmbH
,1365,11883,,,21699,Franz Vohwinkel,
,1365,,German,2188,21699,,
3001,1365,,,,21520,,W. Nostheide Verlag GmbH
,1365,,German,2188,21520,,
22,1367,,,,56840,,Piatnik
,1367,,German,2188,56840,,
5,1368,,,,96126,,The Avalon Hill Game Co
,1368,,English,2184,96126,,
5,1368,,,,23905,,The Avalon Hill Game Co
6870,1368,,,,23905,,"Tuf, Inc."
,1368,,English,2184,23905,,
858,1370,,,,151145,,Grow Jogos e Brinquedos
,1370,885,,,151145,Keith Parkinson,
,1370,,Portuguese,2200,151145,,
16,1370,,,,26148,,Tactical Studies Rules (TSR)
,1370,885,,,26148,Keith Parkinson,
,1370,,English,2184,26148,,
5,1371,,,,41923,,The Avalon Hill Game Co
,1371,2652,,,41923,Charles Kibler,
,1371,,English,2184,41923,,
52,1372,,,,26006,,GMT Games
,1372,71,,,26006,Rodger B. MacGowan,
,1372,,English,2184,26006,,
5,1373,,,,24837,,The Avalon Hill Game Co
