game_id,name,type,year_published,min_players,max_players,min_play_time,max_play_time,min_age,thumbnail
16,MarraCash,boardgame,1996,3,4,60,60,12,https://cf.geekdo-images.com/MG02VVqE39lZZdOgtJU0mg__thumb/img/okBWket3jiozTnncTFzXEM_Lpag=/fit-in/200x150/filters:strip_icc()/pic573942.jpg
17,Button Men,boardgame,1999,2,2,5,5,10,https://cf.geekdo-images.com/RHhz745U6a5ZSsfXHuyqFw__thumb/img/y_he4CwD2iEZN-6SpqTRW47tTuU=/fit-in/200x150/filters:strip_icc()/pic59279.jpg
18,RoboRally,boardgame,1994,2,8,45,120,12,https://cf.geekdo-images.com/eJx8hRJ6-86C2VrhECwEPA__thumb/img/J1PlqFqtN-hxuXM4eEi-ekANPP4=/fit-in/200x150/filters:strip_icc()/pic1000553.jpg
19,Wacky Wacky West,boardgame,1991,2,4,30,45,9,https://cf.geekdo-images.com/Jc9Is7OyYz0NdWN_CDBi5g__thumb/img/SY3pxFgAkFbx2o7okAWQdNIpfEY=/fit-in/200x150/filters:strip_icc()/pic786075.jpg
20,Full Metal Planète,boardgame,1988,2,4,90,90,12,https://cf.geekdo-images.com/X6ExuMeF_c5xjPQrbEo0Cw__thumb/img/xRvm4g8LUnrq7CUB9esYyha_ZNA=/fit-in/200x150/filters:strip_icc()/pic451783.jpg
21,Gateway to the Stars,boardgame,1994,1,7,0,0,12,https://cf.geekdo-images.com/kK61hx1j0HmMp9kuEZEfmg__thumb/img/XE3vJU-TX0hIPysk5lAYOEtzp6U=/fit-in/200x150/filters:strip_icc()/pic1615146.jpg
22,Magic Realm,boardgame,1979,1,16,60,240,12,https://cf.geekdo-images.com/X-wQkavJHlZaUqlL1ClEsA__thumb/img/UIw4ZFZqMTqMlArymmHI591Gm-k=/fit-in/200x150/filters:strip_icc()/pic148345.jpg
23,Divine Right,boardgame,1979,2,6,360,360,12,https://cf.geekdo-images.com/LXe8fV_o-sf1IQNz4Ohalg__thumb/img/9iONXPj0ASLKnAGuNlAGwUc23vE=/fit-in/200x150/filters:strip_icc()/pic1440309.jpg
24,Twilight Imperium,boardgame,1997,2,6,240,240,12,https://cf.geekdo-images.com/4CEaXqehBHS4JCPGMDfnsg__thumb/img/zSHJ5HoLmv4SH8LSsQW_6VubexA=/fit-in/200x150/filters:strip_icc()/pic857.jpg
25,Battlemist,boardgame,1998,2,6,200,200,12,https://cf.geekdo-images.com/2ouk0jwg4T38K_PrALpSjQ__thumb/img/ve8_jlJFKfckhH08TOZpzjE9AyA=/fit-in/200x150/filters:strip_icc()/pic4222282.jpg
26,Age of Renaissance,boardgame,1996,3,6,120,300,12,https://cf.geekdo-images.com/hNg-cufowH-csaTfzC_nPw__thumb/img/M3hGcwq2PbwUmWE8anROZLBckKc=/fit-in/200x150/filters:strip_icc()/pic5682587.jpg
27,Supremacy: The Game of the Superpowers,boardgame,1984,2,6,120,300,12,https://cf.geekdo-images.com/DEX9Es2Bh_SoByJDo6q5zQ__thumb/img/8tkqu7P4vy1da735dGPY2xE8gXg=/fit-in/200x150/filters:strip_icc()/pic368339.jpg
28,Illuminati,boardgame,1987,2,6,60,180,12,https://cf.geekdo-images.com/ea8y04WKGgdQkFy1Pbw9tA__thumb/img/eph2ZknTAhhs-A8ij76DJbhzjrs=/fit-in/200x150/filters:strip_icc()/pic1320091.jpg
29,Terrain Vague,boardgame,1993,2,4,120,120,10,https://cf.geekdo-images.com/QG52YF6TnB5QJ9uXgtkqPA__thumb/img/D8mvyydnYcHNfsobNzfUTTpHC7A=/fit-in/200x150/filters:strip_icc()/pic237984.jpg
30,Dark Tower,boardgame,1981,1,4,90,90,10,https://cf.geekdo-images.com/3Nl1qEL5tdB6Eo19FCBm9Q__thumb/img/8tfmpYuXf-FuQQq11tOTE0YmFv4=/fit-in/200x150/filters:strip_icc()/pic4007794.jpg
31,Dark World,boardgame,1991,2,5,90,90,10,https://cf.geekdo-images.com/xLMe3TMPeekyO5CpELErBA__thumb/img/bXIHPciILAH2PQkyjY8cqScQpk8=/fit-in/200x150/filters:strip_icc()/pic525738.jpg
32,Buffalo Chess,boardgame,1975,2,2,30,30,8,https://cf.geekdo-images.com/1FMn5-piF5TwGO1-D_k_ug__thumb/img/vDU9vFKnymnCHOwEcVXFYpDzndM=/fit-in/200x150/filters:strip_icc()/pic7679110.jpg
34,Arkham Horror,boardgame,1987,1,8,180,180,12,https://cf.geekdo-images.com/AhS53CO05pBagyr9EfRazg__thumb/img/vkAI2JcO2v2Y_pO1Fi5shUGzCxc=/fit-in/200x150/filters:strip_icc()/pic5747491.jpg
36,Federation & Empire,boardgame,1986,2,8,300,300,12,https://cf.geekdo-images.com/ZlZQnkIDefuLQMJGXXDzXA__thumb/img/P9TCanN3TVa3WuXTwvwZtzszDXk=/fit-in/200x150/filters:strip_icc()/pic387448.jpg
37,Dragon Masters,boardgame,1991,2,4,120,120,12,https://cf.geekdo-images.com/640B5-ljtmZqgCPI2aCLtw__thumb/img/rl24_4BwKOz9NcFTszFClMCarNo=/fit-in/200x150/filters:strip_icc()/pic1314183.jpg
38,Runes,boardgame,1981,2,4,30,30,10,https://cf.geekdo-images.com/kazoS3z-rZ4RFBvAHMKbzA__thumb/img/GQHS_kv0AuE0MCa1NhCv1sI35s8=/fit-in/200x150/filters:strip_icc()/pic6274530.jpg
39,Darkover,boardgame,1979,2,4,60,60,12,https://cf.geekdo-images.com/6xSMvokg5iLIGScjuv5kEg__thumb/img/Kuzl5hcMvkIFnUkAWBbsneyBp6w=/fit-in/200x150/filters:strip_icc()/pic21974.jpg
40,Borderlands,boardgame,1982,2,4,120,120,12,https://cf.geekdo-images.com/pJmlIpIcUU7NOZlJE0z4KA__thumb/img/xlZa76JpuuoGBwnkmpgXoTdEPVc=/fit-in/200x150/filters:strip_icc()/pic651637.jpg
41,Can't Stop,boardgame,1980,2,4,30,30,9,https://cf.geekdo-images.com/nMitZr9Lu4Ux7LLqBy7Z8A__thumb/img/mLHWOFfdxrWljImkFZ2ulIhHt7A=/fit-in/200x150/filters:strip_icc()/pic6875169.png
42,Tigris & Euphrates,boardgame,1997,2,4,90,90,12,https://cf.geekdo-images.com/soAzNVWglCdVBacNjoCTJw__thumb/img/0UPEyOaSFyqEH1ikrSig_218RQ0=/fit-in/200x150/filters:strip_icc()/pic2338267.jpg
43,Airlines,boardgame,1990,2,6,90,90,12,https://cf.geekdo-images.com/rfKJrXZv8obmM8DGF_xNaw__thumb/img/mZthDCSvAcsT-VT3p_mdHHkmnss=/fit-in/200x150/filters:strip_icc()/pic9562.jpg
44,David & Goliath,boardgame,1997,3,6,60,60,8,https://cf.geekdo-images.com/XTkkx0j13h77fnCG7mYI3A__thumb/img/XCpA1Xdr0NDRTZ9dt1ZnXFQzR3o=/fit-in/200x150/filters:strip_icc()/pic359902.jpg
45,Perudo,boardgame,1800,2,6,15,30,8,https://cf.geekdo-images.com/UCiGSoCqbOsXS8JzZZC_SA__thumb/img/g9ex_JOJ3_3fekn4UBwx0iiE6Ik=/fit-in/200x150/filters:strip_icc()/pic3949242.png
46,Medici,boardgame,1995,2,6,60,60,10,https://cf.geekdo-images.com/iif2Nv17Vhw8puN2bATaaw__thumb/img/GtXKwk8tJkmHtUvWPT2FIabXh0w=/fit-in/200x150/filters:strip_icc()/pic7794273.png
47,Chinatown,boardgame,1999,3,5,60,60,12,https://cf.geekdo-images.com/QnIOe-1wb8_zuxglKjAwOQ__thumb/img/CyDOXyRu7MHfn2ZS9pb9XmOStv0=/fit-in/200x150/filters:strip_icc()/pic2037509.png
48,Krieg und Frieden,boardgame,1999,2,4,90,90,12,https://cf.geekdo-images.com/I1GQofopNwNm8uVKUx0xcw__thumb/img/8ayBjpZNYbEmbq5n9PTP6vbVyHU=/fit-in/200x150/filters:strip_icc()/pic359365.jpg
49,Mamma Mia!,boardgame,1998,2,5,30,30,10,https://cf.geekdo-images.com/R4sklz_ELBN5nLFTwagvLQ__thumb/img/l6yxKpws7QAmuYE7Kdjb0s4XiOc=/fit-in/200x150/filters:strip_icc()/pic2824027.jpg
50,Lost Cities,boardgame,1999,2,2,30,30,10,https://cf.geekdo-images.com/AL5D-dXabY-Lk3PqIFk_0g__thumb/img/Q-76aN92M3OveMp26t7b0i7V-i4=/fit-in/200x150/filters:strip_icc()/pic4597095.jpg
51,Ricochet Robots,boardgame,1999,1,99,30,30,10,https://cf.geekdo-images.com/3qg1xTP7ZZiu8OolGBYJ1w__thumb/img/2LGbUy0Hen-8-8bQ-ZfwHjNnCtU=/fit-in/200x150/filters:strip_icc()/pic1766273.jpg
52,Mighty Empires,boardgame,1990,2,3,300,300,14,https://cf.geekdo-images.com/6-LNj8f8DPnH1lRU3DghDA__thumb/img/Cc247IoKXTU6_te8k4pSGliJhIo=/fit-in/200x150/filters:strip_icc()/pic994386.jpg
53,Brauerei,boardgame,1996,3,6,0,0,14,https://cf.geekdo-images.com/kkRQv3NvDn0i7VGurL8BZQ__thumb/img/7HapFncDfjUnnNi6h8LBmqWN69g=/fit-in/200x150/filters:strip_icc()/pic514060.jpg
54,Tikal,boardgame,1999,2,4,90,90,10,https://cf.geekdo-images.com/ajU3xzGDUKihjNdvjCR1Hw__thumb/img/pXR57sUMEJ-GJydf-yyAu0ZLgZw=/fit-in/200x150/filters:strip_icc()/pic3328391.jpg
55,Sophie's World,boardgame,1998,2,6,60,90,12,https://cf.geekdo-images.com/sdZdPwtdxr8QMdGe1y5EeQ__thumb/img/Vg8IOQJhdVNfBrkCzy8bcPcGvIA=/fit-in/200x150/filters:strip_icc()/pic575231.jpg
57,Schoko & Co.,boardgame,1987,2,4,180,180,13,https://cf.geekdo-images.com/DQL64DCpR-D612hTvpYdpQ__thumb/img/LqRwRBe_xeU11ptXUXjuxWEfRfE=/fit-in/200x150/filters:strip_icc()/pic1378439.jpg
58,Kings & Things,boardgame,1986,2,4,60,180,12,https://cf.geekdo-images.com/QJU-51hfBlaRRDnAtj1oxw__thumb/img/Kkyqov9XpPd6k-XKLDwNVyr6RWM=/fit-in/200x150/filters:strip_icc()/pic638820.jpg
59,Giganten,boardgame,1999,3,4,90,90,10,https://cf.geekdo-images.com/xiJmbkTIlaBidfWsewdrdg__thumb/img/bQ-kfXi7Zw3_XSSVMv50-zDgHY4=/fit-in/200x150/filters:strip_icc()/pic431734.jpg
60,Vinci,boardgame,1999,3,6,120,120,14,https://cf.geekdo-images.com/16rNX4_Zj2nUtfKP7d1Wxw__thumb/img/9LgknaiMCuT4jFlsyPO8j2I1U7E=/fit-in/200x150/filters:strip_icc()/pic168171.jpg
61,Fossil,boardgame,1998,2,6,40,40,10,https://cf.geekdo-images.com/0OjVu2DcVVRzYhWb92E_pg__thumb/img/bW1oxk6GBl7S6Wp2gl8Vu_ReLyQ=/fit-in/200x150/filters:strip_icc()/pic147519.jpg
62,Curse of the Mummy's Tomb,boardgame,1988,1,4,120,120,12,https://cf.geekdo-images.com/4ec1CU2Lbqg_EXcCIPUv4g__thumb/img/u3vN4tnvsLpE2NPzVKK3ie8Svt0=/fit-in/200x150/filters:strip_icc()/pic146706.jpg
63,Samurai: Game of Politics and Warfare in Feudal Japan,boardgame,1979,2,8,180,180,12,https://cf.geekdo-images.com/cwU7yMp2ISonhEzJ5ZNmqw__thumb/img/z1jj4FFfucQtIQQ-4ftcQWJkKnQ=/fit-in/200x150/filters:strip_icc()/pic245105.jpg
64,Joan of Arc,boardgame,1998,3,6,180,180,12,https://cf.geekdo-images.com/UD42fj0ESsolCl951lqOAg__thumb/img/SsEq1EtWiw_1wP7T2K33zcY_Ix8=/fit-in/200x150/filters:strip_icc()/pic87932.jpg
65,The Garden Game,boardgame,1996,2,6,30,30,8,https://cf.geekdo-images.com/wLUjNEZGqz3SAB4__iqztQ__thumb/img/fmtP43t_h9hl8JMHs-BugjbPsaU=/fit-in/200x150/filters:strip_icc()/pic111297.jpg
66,Löwenherz,boardgame,1997,2,4,90,90,12,https://cf.geekdo-images.com/qsiGPdi9ktEKj3rU8HcAog__thumb/img/JmMkAohECrQ9BzfASGZnjlx-Ms4=/fit-in/200x150/filters:strip_icc()/pic582814.jpg
67,Conquest,boardgame,1974,2,4,120,120,10,https://cf.geekdo-images.com/q_Smtd-fGvpxqWIZB8-_wA__thumb/img/QtBRAyRc75PXNayGWreyYvn6ckE=/fit-in/200x150/filters:strip_icc()/pic940999.jpg
68,Successors (First/Second Edition),boardgame,1997,2,4,180,180,12,https://cf.geekdo-images.com/Gl3Zy0ZRU87klG89fc3tKg__thumb/img/KJFvydQQM6RwWdWrQq4oKUGby6c=/fit-in/200x150/filters:strip_icc()/pic290690.jpg
69,Bollox,boardgame,1999,2,2,20,20,10,https://cf.geekdo-images.com/XuPXpUWbGRMfGR2lewxo5A__thumb/img/n-jC6VNXAILV7T7Usm5Qn4Cz0NE=/fit-in/200x150/filters:strip_icc()/pic26032.jpg
70,Big City,boardgame,1999,2,5,60,60,10,https://cf.geekdo-images.com/LkPdT03ObmWklCB8S3DZfw__thumb/img/VkSxZn40RQ0TpW5-9YfI2Qbl2Gk=/fit-in/200x150/filters:strip_icc()/pic1043072.jpg
71,Civilization,boardgame,1980,2,7,360,360,12,https://cf.geekdo-images.com/YnRVKSq3NrLKVGPNzcYvqg__thumb/img/CUSJ06HO4-802yb7VSq_MgpOSpE=/fit-in/200x150/filters:strip_icc()/pic374847.jpg
72,Verräter,boardgame,1998,3,4,60,60,12,https://cf.geekdo-images.com/0czKv-oPkqJri0VU0EZyAw__thumb/img/oABiy9s37p_eZFDKRKOBeZIigoQ=/fit-in/200x150/filters:strip_icc()/pic172332.jpg
73,Show Manager,boardgame,1996,2,6,60,60,10,https://cf.geekdo-images.com/WHjeQ11i9CxHvne1FryFZw__thumb/img/UcNvfiC0soTLE2vbxzD8cOwLia4=/fit-in/200x150/filters:strip_icc()/pic3717385.png
74,Apples to Apples,boardgame,1999,4,10,20,30,12,https://cf.geekdo-images.com/S5GzB_f2Re3kEDoSxqG5Ew__thumb/img/kJ1JQ_d9xEZ00sJ1dLvwyQYiQUA=/fit-in/200x150/filters:strip_icc()/pic213515.jpg
75,Falling,boardgame,1998,4,8,5,5,8,https://cf.geekdo-images.com/BU7RlhGtYA98hIDC2saPcg__thumb/img/ZDzua76-Ctq8_QFWFSWvM8Cy5aA=/fit-in/200x150/filters:strip_icc()/pic5305220.jpg
76,Air Baron,boardgame,1996,2,6,120,120,10,https://cf.geekdo-images.com/KXEZpUsmkbKzuyQbznPwYQ__thumb/img/EEhYRtPDsyGaPeP4ek4tUFWsvjY=/fit-in/200x150/filters:strip_icc()/pic113890.jpg
77,"EastFront: The War in Russia, 1941-45",boardgame,1991,2,2,240,240,12,https://cf.geekdo-images.com/_xuAtC-J2YWbltf4TH8IkA__thumb/img/Wlg8_AN7YXHAvgDt8nE1StVAoW0=/fit-in/200x150/filters:strip_icc()/pic289183.jpg
78,"WestFront: The War in Europe, 1943-45",boardgame,1992,2,2,240,240,12,https://cf.geekdo-images.com/3EzB-abNBjU6pvLorzItYg__thumb/img/nQbvylzkM5BPYmHWZzZTKzCz2ew=/fit-in/200x150/filters:strip_icc()/pic72713.jpg
79,MedFront: War in North Africa 1940-43,boardgame,1994,2,2,180,180,12,https://cf.geekdo-images.com/3SyjHSpkiqaTp7LzofApAQ__thumb/img/W6prxrAHyvgnF-6Yrqd7uihJKys=/fit-in/200x150/filters:strip_icc()/pic13658.jpg
82,Bobby Lee: The Civil War in Virginia 1861-1865,boardgame,1993,2,2,240,240,12,https://cf.geekdo-images.com/pZQnKiKQWb8Y59ZSgyTh4Q__thumb/img/c0OIIpaS9y1CiKnuv2vCXNjSHo4=/fit-in/200x150/filters:strip_icc()/pic365542.jpg
83,Sam Grant: The Civil War in the West 1862-1864,boardgame,1997,2,2,180,180,12,https://cf.geekdo-images.com/yCCKoNrdYx-Lh3mgCM2mgg__thumb/img/jHJ8WpM-pUfFo5gt1YM514F-F-Y=/fit-in/200x150/filters:strip_icc()/pic4265194.jpg
84,Rommel in the Desert,boardgame,1982,2,2,150,150,12,https://cf.geekdo-images.com/lqvlmyqwEO3aUTBXnzNSsg__thumb/img/-8ZGbPbv4HjBaLzjVuwIuHFV8iM=/fit-in/200x150/filters:strip_icc()/pic6801115.jpg
85,Quebec 1759,boardgame,1972,2,2,60,60,12,https://cf.geekdo-images.com/xMAE-hgcI6aJ9RNopJTqwg__thumb/img/sW7syFpKjeF3BqhxAPuU_ib2PTg=/fit-in/200x150/filters:strip_icc()/pic403469.jpg
87,Victory: World War II,boardgame,1998,2,4,120,120,12,https://cf.geekdo-images.com/lMd38yFCJVCoB4ikLqaYwg__thumb/img/2CJ-6T2T5AugltXywOlRqqvd0zw=/fit-in/200x150/filters:strip_icc()/pic2403125.jpg
88,Torres,boardgame,1999,2,4,60,60,10,https://cf.geekdo-images.com/vLDgCpcL-beOsC5iWfZ9ig__thumb/img/TPQCIaZKOl2ApBfBk0HgVjVsovw=/fit-in/200x150/filters:strip_icc()/pic3515154.jpg
89,Blue vs. Gray,boardgame,1999,2,4,120,120,12,https://cf.geekdo-images.com/25K0ry11APabQ05qWrfRNQ__thumb/img/JQXdjkZ1tgVfqbprmzSgKQS6qSA=/fit-in/200x150/filters:strip_icc()/pic2083742.png
90,Star Wars: Episode 1 – Clash of the Lightsabers,boardgame,1999,2,2,20,20,8,https://cf.geekdo-images.com/bGUi_KpRqipvbGhtsbEKFA__thumb/img/zjIU5Og-_KEMrchGHimSxx6LhiU=/fit-in/200x150/filters:strip_icc()/pic192632.jpg
91,Paths of Glory,boardgame,1999,2,2,480,480,14,https://cf.geekdo-images.com/Ip4TygnwFxuR57Vky9ZeZA__thumb/img/6yGJ8gs7e_WwYJc5Y7pXgTBFxF8=/fit-in/200x150/filters:strip_icc()/pic4490515.jpg
93,El Grande,boardgame,1995,2,5,60,120,12,https://cf.geekdo-images.com/RRKDHaYtFPHhczkUDcHOmg__thumb/img/XPcVtsZPITv5qe3IXpzMKa5RSYA=/fit-in/200x150/filters:strip_icc()/pic7906240.jpg
94,Union Pacific,boardgame,1999,2,6,90,90,12,https://cf.geekdo-images.com/69chi17STdg_NfBrM7UpHA__thumb/img/W6l_vOL8ytRHf8m9-npolkd5NY4=/fit-in/200x150/filters:strip_icc()/pic226392.jpg
95,Igel Ärgern,boardgame,1990,2,6,30,30,8,https://cf.geekdo-images.com/3_qW8pQo3PPY3q7Oze4LTA__thumb/img/NDnPuoasdLsNZC1UqefvfPHtOWM=/fit-in/200x150/filters:strip_icc()/pic309356.jpg
96,Broadsides & Boarding Parties,boardgame,1982,2,2,60,60,10,https://cf.geekdo-images.com/92yhg_m_GRgyk4kDHYJHwA__thumb/img/6hCeghL4a2cLQVu9usDK1u_XogE=/fit-in/200x150/filters:strip_icc()/pic1021646.jpg
97,Conquest of the Empire,boardgame,1984,2,6,180,240,10,https://cf.geekdo-images.com/aSc7hgWRp5j9FiIVY3jzLA__thumb/img/8VUt1hqG_xfCkew8QzxMJFMUufw=/fit-in/200x150/filters:strip_icc()/pic901704.jpg
98,Axis & Allies,boardgame,1981,2,5,180,180,12,https://cf.geekdo-images.com/pWUe-w4DpXdcmH6GqbZqCw__thumb/img/T03oThwiFNU19-9XppxmcQ7_rMs=/fit-in/200x150/filters:strip_icc()/pic24006.jpg
99,Fortress America,boardgame,1986,2,4,180,180,12,https://cf.geekdo-images.com/a6SXt0FvxYqo1wbjyMrc-A__thumb/img/4kDLHBgGgxzToLj7MEtpq7eUKF4=/fit-in/200x150/filters:strip_icc()/pic3884550.jpg
101,Detroit-Cleveland Grand Prix,boardgame,1996,2,6,60,60,8,https://cf.geekdo-images.com/j3M3YejTD-N2p1aHTAcg2A__thumb/img/IUhhhMaPEoJ7GyJfsJMzACK1Gps=/fit-in/200x150/filters:strip_icc()/pic70647.jpg
102,Klunker,boardgame,1999,3,5,30,30,10,https://cf.geekdo-images.com/YQ29ZNsQjKyIB_fkWPViQQ__thumb/img/jew5WyPxRSiftXtgZPJXZ1FD3K0=/fit-in/200x150/filters:strip_icc()/pic158573.jpg
103,Titan,boardgame,1980,2,6,30,240,12,https://cf.geekdo-images.com/MxQroqFDoQAV4s2oyYnyWQ__thumb/img/dUjeyKSqzgcRd2NaU1Fy8lnEjlw=/fit-in/200x150/filters:strip_icc()/pic1083237.jpg
104,Extrablatt,boardgame,1991,3,4,90,90,14,https://cf.geekdo-images.com/Xv1NZE6mocfGb2XzpzQyPg__thumb/img/E5tiB5y5XLr_VonclZj6G3pxmJw=/fit-in/200x150/filters:strip_icc()/pic235375.jpg
105,Colossal Arena,boardgame,1997,2,5,40,60,8,https://cf.geekdo-images.com/SsmaQGmmqdcBmyJDd041YQ__thumb/img/NePlv3cJ9YyIf24_6MYI_oAd3as=/fit-in/200x150/filters:strip_icc()/pic1680709.jpg
106,Mystery Rummy: Jack the Ripper,boardgame,1998,2,4,45,45,10,https://cf.geekdo-images.com/lVc5ebKuO3kLu6a0m-cZuA__thumb/img/xBBA7X5p6rOzGV0RLr92x1DQ66E=/fit-in/200x150/filters:strip_icc()/pic592086.jpg
107,Peaceful Resistance,boardgame,1995,2,3,30,30,0,https://cf.geekdo-images.com/ldkZLe9PAaal_nwJAfKW5g__thumb/img/8Y57U3ryI6O0nl4fD5BKg2N2WE0=/fit-in/200x150/filters:strip_icc()/pic162080.jpg
108,TAMSK,boardgame,1998,2,2,20,20,8,https://cf.geekdo-images.com/_yr3yRZyjdViaUiGCcBgnA__thumb/img/Bdd69cx7KU2Ymmb3Q_7ej7rBTno=/fit-in/200x150/filters:strip_icc()/pic54775.jpg
109,Wettstreit der Baumeister,boardgame,1994,3,4,45,45,10,https://cf.geekdo-images.com/R8_4_Ncj6dNmxF7MLDwOyA__thumb/img/jBjFvzwd4ngY4iSK9wghwdPql2I=/fit-in/200x150/filters:strip_icc()/pic613651.jpg
110,Auf Achse,boardgame,1987,2,6,60,60,8,https://cf.geekdo-images.com/LhkDed_3m7mRa_mx7ntEnA__thumb/img/-2aIz_8189UcINs2qGHRjXSi268=/fit-in/200x150/filters:strip_icc()/pic348799.jpg
111,Rheinländer,boardgame,1999,3,5,45,45,12,https://cf.geekdo-images.com/XZOfL2SO5sF1gSu4FFdxSw__thumb/img/cKnTQogrdMYDCmnI1XxYnlO7wGc=/fit-in/200x150/filters:strip_icc()/pic49307.jpg
112,Condottiere,boardgame,1995,2,6,20,45,10,https://cf.geekdo-images.com/PZ3Y8nJBWeQzLrCbjFcNFA__thumb/img/JlexS7tQcxoP8MUfTCd0ct39a2A=/fit-in/200x150/filters:strip_icc()/pic6974400.jpg
113,"Plotters, Inc.",boardgame,1999,4,6,60,60,10,https://cf.geekdo-images.com/s_iMDLyXrvDyd5R1UU48ww__thumb/img/eXUWsqw0Db1flm1pxiInJPQ5Hek=/fit-in/200x150/filters:strip_icc()/pic6518969.png
114,Ransom,boardgame,1994,2,6,45,45,12,https://cf.geekdo-images.com/-JAu9hk32fpjPTD9VCrEKg__thumb/img/FJ2UQYRMHE8zZCS-rOzyyAUQ_A8=/fit-in/200x150/filters:strip_icc()/pic236986.jpg
115,I'm the Boss!,boardgame,1994,3,6,60,60,12,https://cf.geekdo-images.com/BwLVB048K-u7s_VfRZZibQ__thumb/img/q5BKFx6onYC6AcdF0J5zVZjgCDQ=/fit-in/200x150/filters:strip_icc()/pic7810845.png
116,Guillotine,boardgame,1998,2,5,30,30,12,https://cf.geekdo-images.com/9gdaUHNTcgv8RhFhG0kzBw__thumb/img/9KfEtRGEfW5Q7Mv_0JbyKQ-oox0=/fit-in/200x150/filters:strip_icc()/pic143139.jpg
117,Ta Yü,boardgame,1999,2,4,30,45,10,https://cf.geekdo-images.com/XlGHKjhSXsoLsqUrRuf1vg__thumb/img/2ugOVo7pPuYab4eAP3W3C_cQ2sc=/fit-in/200x150/filters:strip_icc()/pic7016450.jpg
118,Modern Art,boardgame,1992,3,5,45,45,10,https://cf.geekdo-images.com/wLto-xaabHwKQe_Bc4iD1Q__thumb/img/AUqMholGVlwXLjMcxwiziE_7Ffw=/fit-in/200x150/filters:strip_icc()/pic3458036.png
119,Kingdoms,boardgame,1994,2,4,45,45,9,https://cf.geekdo-images.com/mnFrmXAtwpcpP-5BtlxdZw__thumb/img/kjYpxmo-0B2zq-k45Vabs1AWdJE=/fit-in/200x150/filters:strip_icc()/pic1097403.png
120,Hoity Toity,boardgame,1990,2,5,45,45,12,https://cf.geekdo-images.com/hOby2j2vNp7CJSySwmczyA__thumb/img/4Ct6qzcR8UHPjmEGnHYlMWeGKEU=/fit-in/200x150/filters:strip_icc()/pic38466.jpg
121,Dune,boardgame,1979,2,6,60,180,12,https://cf.geekdo-images.com/BU8s0uY97Hle4mqUOj8f1g__thumb/img/xo_y6l4KldOtdTYUyXWO1yn4c0M=/fit-in/200x150/filters:strip_icc()/pic279251.jpg
122,Quo Vadis?,boardgame,1992,3,5,45,45,12,https://cf.geekdo-images.com/AyOfO7atmdQP23YZikTO3A__thumb/img/XwzZuBmdOTIjQblFyb08-ZAOISY=/fit-in/200x150/filters:strip_icc()/pic3008003.jpg
123,Green Thumb Cards,boardgame,1996,2,5,45,45,7,https://cf.geekdo-images.com/eH99Of7TbWZZ0jrPstm8Yw__thumb/img/SnIOGkNSIq3HV_gtIkNiMA2tmkA=/fit-in/200x150/filters:strip_icc()/pic6303221.png
124,Primordial Soup,boardgame,1997,3,4,90,90,12,https://cf.geekdo-images.com/92He_gRx-E9sZLJwP6lsgA__thumb/img/ydWCjArE9Cw-WOQLjlVMpbl8wCg=/fit-in/200x150/filters:strip_icc()/pic294731.jpg
125,Money!,boardgame,1999,3,5,30,30,10,https://cf.geekdo-images.com/mjjvgy_dUwZ9Mws5oJ7fgw__thumb/img/uokSAbO2nRXARBnKHKs3o0Fb8Rs=/fit-in/200x150/filters:strip_icc()/pic7679068.jpg
126,The Really Nasty Horse Racing Game,boardgame,1989,2,6,90,90,12,https://cf.geekdo-images.com/0b2Q_D4JyzNA1V8RcQAtBg__thumb/img/MNVf600x6S3S2kn7rG0gmxfk2R4=/fit-in/200x150/filters:strip_icc()/pic2008449.jpg
127,Princess Ryan's Star Marines,boardgame,1997,1,6,120,120,10,https://cf.geekdo-images.com/l13XKWiidEahGwTL2gnW2g__thumb/img/fZu_agkL0-mN7mHC0VKcsU_S4Lc=/fit-in/200x150/filters:strip_icc()/pic328153.jpg
128,Take it Easy!,boardgame,1983,1,8,20,20,10,https://cf.geekdo-images.com/4uhHaI4jH-S9SqQ3s9dIrw__thumb/img/meHHpFd-n5Z9fA8HB_Pp76eRmaE=/fit-in/200x150/filters:strip_icc()/pic3108440.jpg
130,Iron Dragon,boardgame,1994,2,6,240,240,12,https://cf.geekdo-images.com/G4f3E6R7nrcpgtvAsYmazA__thumb/img/FSj9wLfqaHZUmndbf1RBw0M7dDs=/fit-in/200x150/filters:strip_icc()/pic3464926.jpg
132,Caesar & Cleopatra,boardgame,1997,2,2,60,60,10,https://cf.geekdo-images.com/8G846GWW8F4EhYmN12CsRg__thumb/img/5GUhJ-vbEDproDSOjdMLpjAMEw0=/fit-in/200x150/filters:strip_icc()/pic344378.jpg
133,Frischfleisch,boardgame,1999,2,6,120,120,18,https://cf.geekdo-images.com/UBxzacwiJwG_sFQXcxTmaw__thumb/img/BpbVrv5TrSCN50DerzRZQWkMc3Y=/fit-in/200x150/filters:strip_icc()/pic464789.jpg
134,Cape Horn,boardgame,1999,3,5,45,60,12,https://cf.geekdo-images.com/d78Gf9wr4SVzu-YhSUJ_Mw__thumb/img/xftdlUM3tEqW1G6MBEJEAAx2U70=/fit-in/200x150/filters:strip_icc()/pic607819.jpg
